Index,Case,Prompt,Success,Failure Type,Latency (s),Num Variables,Num Constraints,Prompt Length,Complexity Score,Reverse Prompt,Fidelity,Raw JSON
67,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node3')].",True,,5.01,8.0,4.0,105,13.05,"This optimization problem involves assigning colors to four nodes (Node0, Node1, Node2, and Node3) using two possible colors (Color0 and Color1). Each variable, such as x_Node0_Color0, represents whether a particular node is assigned a specific color (with a value of 1 indicating assignment and 0 otherwise).

The constraints are as follows:

1. Node0 must be assigned exactly one color: either Color0 or Color1.
2. Node3 must be assigned exactly one color: either Color0 or Color1.
3. Node0 and Node3 cannot both be assigned Color0 simultaneously.
4. Node0 and Node3 cannot both be assigned Color1 simultaneously.

The objective is to minimize zero, meaning the goal is to find a feasible assignment of colors to nodes that satisfies all the constraints without optimizing any additional cost. Essentially, the problem is to find a valid coloring for Node0 and Node3 under the given restrictions. Note that there are no explicit constraints or assignments specified for Node1 and Node2 in this problem.",0.027051397655545536,"{""variables"": [""x_Node0_Color0"", ""x_Node0_Color1"", ""x_Node1_Color0"", ""x_Node1_Color1"", ""x_Node2_Color0"", ""x_Node2_Color1"", ""x_Node3_Color0"", ""x_Node3_Color1""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_Node0_Color0 + x_Node0_Color1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node3_Color0 + x_Node3_Color1 = 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_Color0 + x_Node3_Color0 <= 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_Color1 + x_Node3_Color1 <= 1"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
68,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node2'), ('Node0', 'Node3'), ('Node1', 'Node3')].",False,LLM Fail,9.13,,,165,1.6500000000000001,,,null
69,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node4')].",True,,3.78,6.0,5.0,105,12.05,"This optimization problem involves assigning colors to two nodes, Node 1 and Node 4, from the set of colors {Red, Blue, Green}. The goal is to find a coloring that satisfies the following conditions:

1. Each node must be assigned exactly one color. In other words, Node 1 must be colored with exactly one of Red, Blue, or Green, and similarly, Node 4 must be colored with exactly one of these three colors.

2. The two nodes cannot share the same color. That is, if Node 1 is colored Red, then Node 4 cannot be Red; if Node 1 is Blue, then Node 4 cannot be Blue; and if Node 1 is Green, then Node 4 cannot be Green.

The objective is to minimize a cost function that is effectively zero, meaning the problem focuses solely on satisfying the above constraints without any additional optimization criteria. Penalties are applied to enforce these constraints strictly.",0.014418125643666324,"{""variables"": [""x_Node1_Red"", ""x_Node1_Blue"", ""x_Node1_Green"", ""x_Node4_Red"", ""x_Node4_Blue"", ""x_Node4_Green""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_Node1_Red + x_Node1_Blue + x_Node1_Green = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node4_Red + x_Node4_Blue + x_Node4_Green = 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Red * x_Node4_Red = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Blue * x_Node4_Blue = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Green * x_Node4_Green = 0"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
70,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node2'), ('Node1', 'Node4'), ('Node2', 'Node3')].",False,LLM Fail,8.81,,,145,1.45,,,null
71,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node3'), ('Node1', 'Node2'), ('Node1', 'Node3')].",False,LLM Fail,4.09,,,145,1.45,,,null
72,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node2', 'Node4')].",True,,5.22,8.0,8.0,125,17.25,"This optimization problem involves selecting exactly one option for each of four nodes: Node0, Node1, Node2, and Node4. For each node, there are two possible choices represented by binary variables (for example, x_Node0_0 and x_Node0_1 for Node0), and the constraint requires that exactly one of these two variables is set to 1, indicating the chosen option, while the other is 0.

Additionally, there are incompatibility constraints between certain pairs of choices across nodes. Specifically:

- The first choice of Node0 (x_Node0_0) cannot be selected simultaneously with the first choice of Node1 (x_Node1_0).
- The second choice of Node0 (x_Node0_1) cannot be selected simultaneously with the second choice of Node1 (x_Node1_1).
- The first choice of Node2 (x_Node2_0) cannot be selected simultaneously with the first choice of Node4 (x_Node4_0).
- The second choice of Node2 (x_Node2_1) cannot be selected simultaneously with the second choice of Node4 (x_Node4_1).

The goal is to find an assignment of choices to each node that satisfies all these constraints. Since the objective function is zero, the problem focuses solely on feasibility—finding a valid selection of options that meets all the equality and incompatibility constraints.",0.029175784099197667,"{""variables"": [""x_Node0_0"", ""x_Node0_1"", ""x_Node1_0"", ""x_Node1_1"", ""x_Node2_0"", ""x_Node2_1"", ""x_Node4_0"", ""x_Node4_1""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_Node0_0 + x_Node0_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node1_0 + x_Node1_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node2_0 + x_Node2_1 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node4_0 + x_Node4_1 = 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_0 * x_Node1_0 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_1 * x_Node1_1 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node2_0 * x_Node4_0 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node2_1 * x_Node4_1 = 0"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
73,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node2', 'Node3'), ('Node3', 'Node4')].",True,,8.28,9.0,9.0,125,19.25,"This optimization problem involves assigning one of three colors—Red, Blue, or Green—to each of three nodes labeled Node 2, Node 3, and Node 4. The goal is to find a coloring that satisfies the following conditions:

1. Each node must be assigned exactly one color. In other words, for each node, exactly one of the variables corresponding to Red, Blue, or Green is set to 1, and the others are 0.

2. Adjacent nodes cannot share the same color. Specifically:
   - Node 2 and Node 3 cannot both be assigned Red, nor both Blue, nor both Green.
   - Node 3 and Node 4 cannot both be assigned Red, nor both Blue, nor both Green.

The objective function is to minimize zero, meaning the problem focuses solely on satisfying the above constraints without any additional optimization criteria.

In summary, this is a graph coloring problem for three connected nodes where each node must have a unique color different from its neighbors, using the colors Red, Blue, and Green.",0.07495429616087751,"{""variables"": [""x_Node2_Red"", ""x_Node2_Blue"", ""x_Node2_Green"", ""x_Node3_Red"", ""x_Node3_Blue"", ""x_Node3_Green"", ""x_Node4_Red"", ""x_Node4_Blue"", ""x_Node4_Green""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_Node2_Red + x_Node2_Blue + x_Node2_Green = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node3_Red + x_Node3_Blue + x_Node3_Green = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node4_Red + x_Node4_Blue + x_Node4_Green = 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node2_Red * x_Node3_Red = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node2_Blue * x_Node3_Blue = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node2_Green * x_Node3_Green = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node3_Red * x_Node4_Red = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node3_Blue * x_Node4_Blue = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node3_Green * x_Node4_Green = 0"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
74,Graph Coloring,Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [].,True,,1.13,0.0,0.0,87,0.87,"This optimization problem has no variables and no constraints, and the objective function is to minimize the value zero. In other words, there is nothing to optimize or decide, and the minimal objective value is zero by default.",0.031746031746031744,"{""variables"": [], ""constraints"": [], ""objective"": ""minimize: 0""}"
75,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node2'), ('Node2', 'Node4')].",True,,9.93,12.0,13.0,145,26.45,"This optimization problem involves selecting exactly one option from a set of three choices for each of four different nodes: Node0, Node1, Node2, and Node4. Specifically, for each node, you must choose exactly one of the three variables associated with it (for example, for Node0, choose exactly one among x_Node0_0, x_Node0_1, and x_Node0_2).

Additionally, the problem imposes constraints to prevent certain pairs of choices from being selected simultaneously. These constraints specify that for certain pairs of nodes, the same indexed options cannot both be chosen at the same time. For instance, if option 0 is chosen for Node0, then option 0 cannot be chosen for Node1 or Node2; similarly, if option 1 is chosen for Node0, option 1 cannot be chosen for Node1 or Node2, and so on. Likewise, the same exclusion applies between Node2 and Node4 for each corresponding option index.

The goal is to find a selection of options—one per node—that satisfies all these constraints. Since the objective function is zero, the problem focuses solely on finding a feasible assignment that meets all the equality and inequality constraints without minimizing or maximizing any particular cost.",0.004507888805409466,"{""variables"": [""x_Node0_0"", ""x_Node0_1"", ""x_Node0_2"", ""x_Node1_0"", ""x_Node1_1"", ""x_Node1_2"", ""x_Node2_0"", ""x_Node2_1"", ""x_Node2_2"", ""x_Node4_0"", ""x_Node4_1"", ""x_Node4_2""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_Node0_0 + x_Node0_1 + x_Node0_2 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node1_0 + x_Node1_1 + x_Node1_2 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node2_0 + x_Node2_1 + x_Node2_2 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node4_0 + x_Node4_1 + x_Node4_2 = 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_0 * x_Node1_0 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_1 * x_Node1_1 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_2 * x_Node1_2 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_0 * x_Node2_0 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_1 * x_Node2_1 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_2 * x_Node2_2 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node2_0 * x_Node4_0 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node2_1 * x_Node4_1 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node2_2 * x_Node4_2 = 0"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
76,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node2'), ('Node1', 'Node3')].",False,LLM Fail,9.52,,,145,1.45,,,null
77,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node3'), ('Node1', 'Node4'), ('Node2', 'Node3'), ('Node3', 'Node4')].",False,LLM Fail,10.96,,,165,1.6500000000000001,,,null
78,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node4'), ('Node1', 'Node2')].",True,,7.47,12.0,10.0,125,23.25,"This optimization problem involves assigning one of three possible colors to each of four nodes labeled Node0, Node1, Node2, and Node4. The goal is to find a coloring that satisfies the following conditions:

1. Each node must be assigned exactly one color. In other words, for each node, exactly one of its three color variables is set to 1, and the others are 0.

2. Certain pairs of nodes that are connected cannot share the same color:
   - Node0 and Node4 cannot have the same color.
   - Node1 and Node2 cannot have the same color.

The objective is to minimize the penalty for violating these constraints. Since the objective function itself is zero, the problem focuses solely on finding a valid coloring assignment that respects the constraints without conflicts.",0.013377926421404682,"{""variables"": [""x_Node0_Color1"", ""x_Node0_Color2"", ""x_Node0_Color3"", ""x_Node1_Color1"", ""x_Node1_Color2"", ""x_Node1_Color3"", ""x_Node2_Color1"", ""x_Node2_Color2"", ""x_Node2_Color3"", ""x_Node4_Color1"", ""x_Node4_Color2"", ""x_Node4_Color3""], ""constraints"": [{""type"": ""equality"", ""expression"": ""x_Node0_Color1 + x_Node0_Color2 + x_Node0_Color3 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node1_Color1 + x_Node1_Color2 + x_Node1_Color3 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node2_Color1 + x_Node2_Color2 + x_Node2_Color3 = 1"", ""penalty"": 10}, {""type"": ""equality"", ""expression"": ""x_Node4_Color1 + x_Node4_Color2 + x_Node4_Color3 = 1"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_Color1 * x_Node4_Color1 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_Color2 * x_Node4_Color2 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node0_Color3 * x_Node4_Color3 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Color1 * x_Node2_Color1 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Color2 * x_Node2_Color2 = 0"", ""penalty"": 10}, {""type"": ""inequality"", ""expression"": ""x_Node1_Color3 * x_Node2_Color3 = 0"", ""penalty"": 10}], ""objective"": ""minimize: 0""}"
